	State	Action
1033	((2, 5), (('0', '1'), ('0', '0')))	0
1034	((2, 5), (('0', '1'), ('0', '1')))	0
1035	((2, 5), (('2', '2'), ('1', '1')))	aT
1036	((2, 5), (('0', '2'), ('1', '0')))	aT
1037	((2, 5), (('2', '1'), ('1', '0')))	0
1038	((2, 5), (('0', '0'), ('0', '0')))	0
1039	((2, 5), (('0', '2'), ('1', '1')))	aT
1040	((2, 5), (('1', '0'), ('1', '0')))	0
1041	((2, 5), (('2', '1'), ('1', '1')))	0
1042	((2, 5), (('2', '0'), ('0', '0')))	0
1043	((2, 5), (('0', '0'), ('0', '1')))	0
1044	((2, 5), (('1', '1'), ('1', '0')))	0
1045	((2, 5), (('1', '0'), ('1', '1')))	0
1046	((2, 5), (('2', '0'), ('0', '1')))	0
1047	((2, 5), (('1', '2'), ('0', '0')))	0
1048	((2, 5), (('1', '1'), ('1', '1')))	0
1049	((2, 5), (('3', '0'), ('0', '0')))	0
1050	((2, 5), (('3', '1'), ('0', '0')))	0
1051	((2, 5), (('3', '0'), ('0', '1')))	aT
1052	((2, 5), (('1', '2'), ('0', '1')))	aT
1053	((2, 5), (('3', '1'), ('0', '1')))	aT
1054	((2, 5), (('3', '2'), ('0', '0')))	0
1055	((2, 5), (('2', '2'), ('0', '0')))	0
1056	((2, 5), (('0', '1'), ('1', '0')))	0
1057	((2, 5), (('3', '2'), ('0', '1')))	aT
1058	((2, 5), (('0', '1'), ('1', '1')))	0
1059	((2, 5), (('2', '2'), ('0', '1')))	aT
1060	((2, 5), (('0', '0'), ('1', '0')))	0
1061	((2, 5), (('2', '1'), ('0', '0')))	0
1062	((2, 5), (('0', '2'), ('0', '0')))	0
1063	((2, 5), (('0', '2'), ('0', '1')))	aT
1064	((2, 5), (('2', '0'), ('1', '0')))	0
1065	((2, 5), (('2', '1'), ('0', '1')))	0
1066	((2, 5), (('0', '0'), ('1', '1')))	0
1067	((2, 5), (('1', '0'), ('0', '0')))	0
1068	((2, 5), (('1', '1'), ('0', '0')))	0
1069	((2, 5), (('2', '0'), ('1', '1')))	0
1070	((2, 5), (('1', '0'), ('0', '1')))	0
1071	((2, 5), (('1', '2'), ('1', '0')))	aT
1072	((2, 5), (('3', '0'), ('1', '0')))	aT
1073	((2, 5), (('1', '1'), ('0', '1')))	0
1074	((2, 5), (('3', '1'), ('1', '0')))	aT
1075	((2, 5), (('3', '0'), ('1', '1')))	aT
1076	((2, 5), (('1', '2'), ('1', '1')))	aT
1077	((2, 5), (('3', '1'), ('1', '1')))	aT
1078	((2, 6), 'sink')	0
1079	((2, 6), (('3', '2'), ('1', '0')))	aT
1080	((2, 6), (('2', '2'), ('1', '0')))	aT
1081	((2, 6), (('3', '2'), ('1', '1')))	aT
1082	((2, 6), (('0', '1'), ('0', '0')))	0
1083	((2, 6), (('0', '1'), ('0', '1')))	0
1084	((2, 6), (('2', '2'), ('1', '1')))	aT
1085	((2, 6), (('0', '2'), ('1', '0')))	aT
1086	((2, 6), (('2', '1'), ('1', '0')))	0
1087	((2, 6), (('0', '0'), ('0', '0')))	0
1088	((2, 6), (('0', '2'), ('1', '1')))	aT
1089	((2, 6), (('1', '0'), ('1', '0')))	0
1090	((2, 6), (('2', '1'), ('1', '1')))	0
1091	((2, 6), (('2', '0'), ('0', '0')))	0
1092	((2, 6), (('0', '0'), ('0', '1')))	0
1093	((2, 6), (('1', '1'), ('1', '0')))	0
1094	((2, 6), (('1', '0'), ('1', '1')))	0
1095	((2, 6), (('2', '0'), ('0', '1')))	0
1096	((2, 6), (('1', '2'), ('0', '0')))	3
1097	((2, 6), (('1', '1'), ('1', '1')))	0
1098	((2, 6), (('3', '0'), ('0', '0')))	3
1099	((2, 6), (('3', '1'), ('0', '0')))	3
1100	((2, 6), (('3', '0'), ('0', '1')))	aT
1101	((2, 6), (('1', '2'), ('0', '1')))	aT
1102	((2, 6), (('3', '1'), ('0', '1')))	aT
1103	((2, 6), (('3', '2'), ('0', '0')))	3
1104	((2, 6), (('2', '2'), ('0', '0')))	3
1105	((2, 6), (('0', '1'), ('1', '0')))	0
1106	((2, 6), (('3', '2'), ('0', '1')))	aT
1107	((2, 6), (('0', '1'), ('1', '1')))	0
1108	((2, 6), (('2', '2'), ('0', '1')))	aT
1109	((2, 6), (('0', '0'), ('1', '0')))	0
1110	((2, 6), (('2', '1'), ('0', '0')))	0
1111	((2, 6), (('0', '2'), ('0', '0')))	3
1112	((2, 6), (('0', '2'), ('0', '1')))	aT
1113	((2, 6), (('2', '0'), ('1', '0')))	0
1114	((2, 6), (('2', '1'), ('0', '1')))	0
1115	((2, 6), (('0', '0'), ('1', '1')))	0
1116	((2, 6), (('1', '0'), ('0', '0')))	0
1117	((2, 6), (('1', '1'), ('0', '0')))	0
1118	((2, 6), (('2', '0'), ('1', '1')))	0
1119	((2, 6), (('1', '0'), ('0', '1')))	0
1120	((2, 6), (('1', '2'), ('1', '0')))	aT
1121	((2, 6), (('3', '0'), ('1', '0')))	aT
1122	((2, 6), (('1', '1'), ('0', '1')))	0
1123	((2, 6), (('3', '1'), ('1', '0')))	aT
1124	((2, 6), (('3', '0'), ('1', '1')))	aT
1125	((2, 6), (('1', '2'), ('1', '1')))	aT
1126	((2, 6), (('3', '1'), ('1', '1')))	aT
1127	((2, 7), 'sink')	0
1128	((2, 7), (('3', '2'), ('1', '0')))	aT
1129	((2, 7), (('2', '2'), ('1', '0')))	aT
1130	((2, 7), (('3', '2'), ('1', '1')))	aT
1131	((2, 7), (('0', '1'), ('0', '0')))	0
1132	((2, 7), (('0', '1'), ('0', '1')))	0
1133	((2, 7), (('2', '2'), ('1', '1')))	aT
1134	((2, 7), (('0', '2'), ('1', '0')))	aT
1135	((2, 7), (('2', '1'), ('1', '0')))	0
1136	((2, 7), (('0', '0'), ('0', '0')))	0
1137	((2, 7), (('0', '2'), ('1', '1')))	aT
1138	((2, 7), (('1', '0'), ('1', '0')))	0
1139	((2, 7), (('2', '1'), ('1', '1')))	0
1140	((2, 7), (('2', '0'), ('0', '0')))	0
1141	((2, 7), (('0', '0'), ('0', '1')))	0
1142	((2, 7), (('1', '1'), ('1', '0')))	0
1143	((2, 7), (('1', '0'), ('1', '1')))	0
1144	((2, 7), (('2', '0'), ('0', '1')))	0
1145	((2, 7), (('1', '2'), ('0', '0')))	3
1146	((2, 7), (('1', '1'), ('1', '1')))	0
1147	((2, 7), (('3', '0'), ('0', '0')))	3
1148	((2, 7), (('3', '1'), ('0', '0')))	3
1149	((2, 7), (('3', '0'), ('0', '1')))	aT
1150	((2, 7), (('1', '2'), ('0', '1')))	aT
1151	((2, 7), (('3', '1'), ('0', '1')))	aT
1152	((2, 7), (('3', '2'), ('0', '0')))	3
1153	((2, 7), (('2', '2'), ('0', '0')))	3
1154	((2, 7), (('0', '1'), ('1', '0')))	0
1155	((2, 7), (('3', '2'), ('0', '1')))	aT
1156	((2, 7), (('0', '1'), ('1', '1')))	0
1157	((2, 7), (('2', '2'), ('0', '1')))	aT
1158	((2, 7), (('0', '0'), ('1', '0')))	0
1159	((2, 7), (('2', '1'), ('0', '0')))	0
1160	((2, 7), (('0', '2'), ('0', '0')))	3
1161	((2, 7), (('0', '2'), ('0', '1')))	aT
1162	((2, 7), (('2', '0'), ('1', '0')))	0
1163	((2, 7), (('2', '1'), ('0', '1')))	0
1164	((2, 7), (('0', '0'), ('1', '1')))	0
1165	((2, 7), (('1', '0'), ('0', '0')))	0
1166	((2, 7), (('1', '1'), ('0', '0')))	0
1167	((2, 7), (('2', '0'), ('1', '1')))	0
1168	((2, 7), (('1', '0'), ('0', '1')))	0
1169	((2, 7), (('1', '2'), ('1', '0')))	aT
1170	((2, 7), (('3', '0'), ('1', '0')))	aT
1171	((2, 7), (('1', '1'), ('0', '1')))	0
1172	((2, 7), (('3', '1'), ('1', '0')))	aT
1173	((2, 7), (('3', '0'), ('1', '1')))	aT
1174	((2, 7), (('1', '2'), ('1', '1')))	aT
1175	((2, 7), (('3', '1'), ('1', '1')))	aT
1176	((3, 0), 'sink')	0
1177	((3, 0), (('3', '2'), ('1', '0')))	aT
1178	((3, 0), (('2', '2'), ('1', '0')))	1
1179	((3, 0), (('3', '2'), ('1', '1')))	aT
1180	((3, 0), (('0', '1'), ('0', '0')))	3
1181	((3, 0), (('0', '1'), ('0', '1')))	3
1182	((3, 0), (('2', '2'), ('1', '1')))	1
1183	((3, 0), (('0', '2'), ('1', '0')))	aT
1184	((3, 0), (('2', '1'), ('1', '0')))	3
1185	((3, 0), (('0', '0'), ('0', '0')))	1
1186	((3, 0), (('0', '2'), ('1', '1')))	aT
1187	((3, 0), (('1', '0'), ('1', '0')))	3
1188	((3, 0), (('2', '1'), ('1', '1')))	3
1189	((3, 0), (('2', '0'), ('0', '0')))	1
1190	((3, 0), (('0', '0'), ('0', '1')))	1
1191	((3, 0), (('1', '1'), ('1', '0')))	3
1192	((3, 0), (('1', '0'), ('1', '1')))	3
1193	((3, 0), (('2', '0'), ('0', '1')))	1
1194	((3, 0), (('1', '2'), ('0', '0')))	3
1195	((3, 0), (('1', '1'), ('1', '1')))	3
1196	((3, 0), (('3', '0'), ('0', '0')))	3
1197	((3, 0), (('3', '1'), ('0', '0')))	3
1198	((3, 0), (('3', '0'), ('0', '1')))	1
1199	((3, 0), (('1', '2'), ('0', '1')))	3
1200	((3, 0), (('3', '1'), ('0', '1')))	1
1201	((3, 0), (('3', '2'), ('0', '0')))	3
1202	((3, 0), (('2', '2'), ('0', '0')))	3
1203	((3, 0), (('0', '1'), ('1', '0')))	3
1204	((3, 0), (('3', '2'), ('0', '1')))	1
1205	((3, 0), (('0', '1'), ('1', '1')))	3
1206	((3, 0), (('2', '2'), ('0', '1')))	1
1207	((3, 0), (('0', '0'), ('1', '0')))	1
1208	((3, 0), (('2', '1'), ('0', '0')))	3
1209	((3, 0), (('0', '2'), ('0', '0')))	3
1210	((3, 0), (('0', '2'), ('0', '1')))	1
1211	((3, 0), (('2', '0'), ('1', '0')))	1
1212	((3, 0), (('2', '1'), ('0', '1')))	3
1213	((3, 0), (('0', '0'), ('1', '1')))	1
1214	((3, 0), (('1', '0'), ('0', '0')))	3
1215	((3, 0), (('1', '1'), ('0', '0')))	3
1216	((3, 0), (('2', '0'), ('1', '1')))	1
1217	((3, 0), (('1', '0'), ('0', '1')))	3
1218	((3, 0), (('1', '2'), ('1', '0')))	3
1219	((3, 0), (('3', '0'), ('1', '0')))	aT
1220	((3, 0), (('1', '1'), ('0', '1')))	3
1221	((3, 0), (('3', '1'), ('1', '0')))	aT
1222	((3, 0), (('3', '0'), ('1', '1')))	aT
1223	((3, 0), (('1', '2'), ('1', '1')))	3
1224	((3, 0), (('3', '1'), ('1', '1')))	aT
1225	((3, 1), 'sink')	0
1226	((3, 1), (('3', '2'), ('1', '0')))	aT
1227	((3, 1), (('2', '2'), ('1', '0')))	2
1228	((3, 1), (('3', '2'), ('1', '1')))	aT
1229	((3, 1), (('0', '1'), ('0', '0')))	2
1230	((3, 1), (('0', '1'), ('0', '1')))	2
1231	((3, 1), (('2', '2'), ('1', '1')))	2
1232	((3, 1), (('0', '2'), ('1', '0')))	aT
1233	((3, 1), (('2', '1'), ('1', '0')))	2
1234	((3, 1), (('0', '0'), ('0', '0')))	2
1235	((3, 1), (('0', '2'), ('1', '1')))	aT
1236	((3, 1), (('1', '0'), ('1', '0')))	2
1237	((3, 1), (('2', '1'), ('1', '1')))	2
1238	((3, 1), (('2', '0'), ('0', '0')))	2
1239	((3, 1), (('0', '0'), ('0', '1')))	2
1240	((3, 1), (('1', '1'), ('1', '0')))	2
1241	((3, 1), (('1', '0'), ('1', '1')))	2
1242	((3, 1), (('2', '0'), ('0', '1')))	2
1243	((3, 1), (('1', '2'), ('0', '0')))	2
1244	((3, 1), (('1', '1'), ('1', '1')))	2
1245	((3, 1), (('3', '0'), ('0', '0')))	2
1246	((3, 1), (('3', '1'), ('0', '0')))	2
1247	((3, 1), (('3', '0'), ('0', '1')))	2
1248	((3, 1), (('1', '2'), ('0', '1')))	2
1249	((3, 1), (('3', '1'), ('0', '1')))	2
1250	((3, 1), (('3', '2'), ('0', '0')))	2
1251	((3, 1), (('2', '2'), ('0', '0')))	2
1252	((3, 1), (('0', '1'), ('1', '0')))	2
1253	((3, 1), (('3', '2'), ('0', '1')))	2
1254	((3, 1), (('0', '1'), ('1', '1')))	2
1255	((3, 1), (('2', '2'), ('0', '1')))	2
1256	((3, 1), (('0', '0'), ('1', '0')))	2
1257	((3, 1), (('2', '1'), ('0', '0')))	2
1258	((3, 1), (('0', '2'), ('0', '0')))	2
1259	((3, 1), (('0', '2'), ('0', '1')))	2
1260	((3, 1), (('2', '0'), ('1', '0')))	2
1261	((3, 1), (('2', '1'), ('0', '1')))	2
1262	((3, 1), (('0', '0'), ('1', '1')))	2
1263	((3, 1), (('1', '0'), ('0', '0')))	2
1264	((3, 1), (('1', '1'), ('0', '0')))	2
1265	((3, 1), (('2', '0'), ('1', '1')))	2
1266	((3, 1), (('1', '0'), ('0', '1')))	2
1267	((3, 1), (('1', '2'), ('1', '0')))	2
1268	((3, 1), (('3', '0'), ('1', '0')))	aT
1269	((3, 1), (('1', '1'), ('0', '1')))	2
1270	((3, 1), (('3', '1'), ('1', '0')))	aT
1271	((3, 1), (('3', '0'), ('1', '1')))	aT
1272	((3, 1), (('1', '2'), ('1', '1')))	2
1273	((3, 1), (('3', '1'), ('1', '1')))	aT
1274	((3, 2), 'sink')	0
1275	((3, 2), (('3', '2'), ('1', '0')))	aT
1276	((3, 2), (('2', '2'), ('1', '0')))	aT
1277	((3, 2), (('3', '2'), ('1', '1')))	aT
1278	((3, 2), (('0', '1'), ('0', '0')))	0
1279	((3, 2), (('0', '1'), ('0', '1')))	0
1280	((3, 2), (('2', '2'), ('1', '1')))	aT
1281	((3, 2), (('0', '2'), ('1', '0')))	aT
1282	((3, 2), (('2', '1'), ('1', '0')))	0
1283	((3, 2), (('0', '0'), ('0', '0')))	0
1284	((3, 2), (('0', '2'), ('1', '1')))	aT
1285	((3, 2), (('1', '0'), ('1', '0')))	0
1286	((3, 2), (('2', '1'), ('1', '1')))	0
1287	((3, 2), (('2', '0'), ('0', '0')))	0
1288	((3, 2), (('0', '0'), ('0', '1')))	0
1289	((3, 2), (('1', '1'), ('1', '0')))	0
1290	((3, 2), (('1', '0'), ('1', '1')))	0
1291	((3, 2), (('2', '0'), ('0', '1')))	0
1292	((3, 2), (('1', '2'), ('0', '0')))	0
1293	((3, 2), (('1', '1'), ('1', '1')))	0
1294	((3, 2), (('3', '0'), ('0', '0')))	0
1295	((3, 2), (('3', '1'), ('0', '0')))	0
1296	((3, 2), (('3', '0'), ('0', '1')))	aT
1297	((3, 2), (('1', '2'), ('0', '1')))	aT
1298	((3, 2), (('3', '1'), ('0', '1')))	aT
1299	((3, 2), (('3', '2'), ('0', '0')))	0
1300	((3, 2), (('2', '2'), ('0', '0')))	0
1301	((3, 2), (('0', '1'), ('1', '0')))	0
1302	((3, 2), (('3', '2'), ('0', '1')))	aT
1303	((3, 2), (('0', '1'), ('1', '1')))	0
1304	((3, 2), (('2', '2'), ('0', '1')))	aT
1305	((3, 2), (('0', '0'), ('1', '0')))	0
1306	((3, 2), (('2', '1'), ('0', '0')))	0
1307	((3, 2), (('0', '2'), ('0', '0')))	0
1308	((3, 2), (('0', '2'), ('0', '1')))	aT
1309	((3, 2), (('2', '0'), ('1', '0')))	0
1310	((3, 2), (('2', '1'), ('0', '1')))	0
1311	((3, 2), (('0', '0'), ('1', '1')))	0
1312	((3, 2), (('1', '0'), ('0', '0')))	0
1313	((3, 2), (('1', '1'), ('0', '0')))	0
1314	((3, 2), (('2', '0'), ('1', '1')))	0
1315	((3, 2), (('1', '0'), ('0', '1')))	0
1316	((3, 2), (('1', '2'), ('1', '0')))	aT
1317	((3, 2), (('3', '0'), ('1', '0')))	aT
1318	((3, 2), (('1', '1'), ('0', '1')))	0
1319	((3, 2), (('3', '1'), ('1', '0')))	aT
1320	((3, 2), (('3', '0'), ('1', '1')))	aT
1321	((3, 2), (('1', '2'), ('1', '1')))	aT
1322	((3, 2), (('3', '1'), ('1', '1')))	aT
1323	((3, 3), 'sink')	0
1324	((3, 3), (('3', '2'), ('1', '0')))	aT
1325	((3, 3), (('2', '2'), ('1', '0')))	aT
1326	((3, 3), (('3', '2'), ('1', '1')))	aT
1327	((3, 3), (('0', '1'), ('0', '0')))	0
1328	((3, 3), (('0', '1'), ('0', '1')))	0
1329	((3, 3), (('2', '2'), ('1', '1')))	aT
1330	((3, 3), (('0', '2'), ('1', '0')))	aT
1331	((3, 3), (('2', '1'), ('1', '0')))	0
1332	((3, 3), (('0', '0'), ('0', '0')))	0
1333	((3, 3), (('0', '2'), ('1', '1')))	aT
1334	((3, 3), (('1', '0'), ('1', '0')))	0
1335	((3, 3), (('2', '1'), ('1', '1')))	0
1336	((3, 3), (('2', '0'), ('0', '0')))	0
1337	((3, 3), (('0', '0'), ('0', '1')))	0
1338	((3, 3), (('1', '1'), ('1', '0')))	0
1339	((3, 3), (('1', '0'), ('1', '1')))	0
1340	((3, 3), (('2', '0'), ('0', '1')))	0
1341	((3, 3), (('1', '2'), ('0', '0')))	0
1342	((3, 3), (('1', '1'), ('1', '1')))	0
1343	((3, 3), (('3', '0'), ('0', '0')))	0
1344	((3, 3), (('3', '1'), ('0', '0')))	0
1345	((3, 3), (('3', '0'), ('0', '1')))	aT
1346	((3, 3), (('1', '2'), ('0', '1')))	aT
1347	((3, 3), (('3', '1'), ('0', '1')))	aT
1348	((3, 3), (('3', '2'), ('0', '0')))	0
1349	((3, 3), (('2', '2'), ('0', '0')))	0
1350	((3, 3), (('0', '1'), ('1', '0')))	0
1351	((3, 3), (('3', '2'), ('0', '1')))	aT
1352	((3, 3), (('0', '1'), ('1', '1')))	0
1353	((3, 3), (('2', '2'), ('0', '1')))	aT
1354	((3, 3), (('0', '0'), ('1', '0')))	0
1355	((3, 3), (('2', '1'), ('0', '0')))	0
1356	((3, 3), (('0', '2'), ('0', '0')))	0
1357	((3, 3), (('0', '2'), ('0', '1')))	aT
1358	((3, 3), (('2', '0'), ('1', '0')))	0
1359	((3, 3), (('2', '1'), ('0', '1')))	0
1360	((3, 3), (('0', '0'), ('1', '1')))	0
1361	((3, 3), (('1', '0'), ('0', '0')))	0
1362	((3, 3), (('1', '1'), ('0', '0')))	0
1363	((3, 3), (('2', '0'), ('1', '1')))	0
1364	((3, 3), (('1', '0'), ('0', '1')))	0
1365	((3, 3), (('1', '2'), ('1', '0')))	aT
1366	((3, 3), (('3', '0'), ('1', '0')))	aT
1367	((3, 3), (('1', '1'), ('0', '1')))	0
1368	((3, 3), (('3', '1'), ('1', '0')))	aT
1369	((3, 3), (('3', '0'), ('1', '1')))	aT
1370	((3, 3), (('1', '2'), ('1', '1')))	aT
1371	((3, 3), (('3', '1'), ('1', '1')))	aT
1372	((3, 4), 'sink')	0
1373	((3, 4), (('3', '2'), ('1', '0')))	aT
1374	((3, 4), (('2', '2'), ('1', '0')))	1
1375	((3, 4), (('3', '2'), ('1', '1')))	aT
1376	((3, 4), (('0', '1'), ('0', '0')))	1
1377	((3, 4), (('0', '1'), ('0', '1')))	1
1378	((3, 4), (('2', '2'), ('1', '1')))	1
1379	((3, 4), (('0', '2'), ('1', '0')))	aT
1380	((3, 4), (('2', '1'), ('1', '0')))	1
1381	((3, 4), (('0', '0'), ('0', '0')))	1
1382	((3, 4), (('0', '2'), ('1', '1')))	aT
1383	((3, 4), (('1', '0'), ('1', '0')))	3
1384	((3, 4), (('2', '1'), ('1', '1')))	1
1385	((3, 4), (('2', '0'), ('0', '0')))	1
1386	((3, 4), (('0', '0'), ('0', '1')))	1
1387	((3, 4), (('1', '1'), ('1', '0')))	3
1388	((3, 4), (('1', '0'), ('1', '1')))	3
1389	((3, 4), (('2', '0'), ('0', '1')))	1
1390	((3, 4), (('1', '2'), ('0', '0')))	1
1391	((3, 4), (('1', '1'), ('1', '1')))	3
1392	((3, 4), (('3', '0'), ('0', '0')))	1
1393	((3, 4), (('3', '1'), ('0', '0')))	1
1394	((3, 4), (('3', '0'), ('0', '1')))	1
1395	((3, 4), (('1', '2'), ('0', '1')))	1
1396	((3, 4), (('3', '1'), ('0', '1')))	1
1397	((3, 4), (('3', '2'), ('0', '0')))	1
1398	((3, 4), (('2', '2'), ('0', '0')))	1
1399	((3, 4), (('0', '1'), ('1', '0')))	3
1400	((3, 4), (('3', '2'), ('0', '1')))	1
1401	((3, 4), (('0', '1'), ('1', '1')))	3
1402	((3, 4), (('2', '2'), ('0', '1')))	1
1403	((3, 4), (('0', '0'), ('1', '0')))	1
1404	((3, 4), (('2', '1'), ('0', '0')))	1
1405	((3, 4), (('0', '2'), ('0', '0')))	1
1406	((3, 4), (('0', '2'), ('0', '1')))	1
1407	((3, 4), (('2', '0'), ('1', '0')))	1
1408	((3, 4), (('2', '1'), ('0', '1')))	1
1409	((3, 4), (('0', '0'), ('1', '1')))	1
1410	((3, 4), (('1', '0'), ('0', '0')))	1
1411	((3, 4), (('1', '1'), ('0', '0')))	1
1412	((3, 4), (('2', '0'), ('1', '1')))	1
1413	((3, 4), (('1', '0'), ('0', '1')))	1
1414	((3, 4), (('1', '2'), ('1', '0')))	3
1415	((3, 4), (('3', '0'), ('1', '0')))	aT
1416	((3, 4), (('1', '1'), ('0', '1')))	1
1417	((3, 4), (('3', '1'), ('1', '0')))	aT
1418	((3, 4), (('3', '0'), ('1', '1')))	aT
1419	((3, 4), (('1', '2'), ('1', '1')))	3
1420	((3, 4), (('3', '1'), ('1', '1')))	aT
1421	((3, 5), 'sink')	0
1422	((3, 5), (('3', '2'), ('1', '0')))	aT
1423	((3, 5), (('2', '2'), ('1', '0')))	1
1424	((3, 5), (('3', '2'), ('1', '1')))	aT
1425	((3, 5), (('0', '1'), ('0', '0')))	1
1426	((3, 5), (('0', '1'), ('0', '1')))	1
1427	((3, 5), (('2', '2'), ('1', '1')))	1
1428	((3, 5), (('0', '2'), ('1', '0')))	aT
1429	((3, 5), (('2', '1'), ('1', '0')))	1
1430	((3, 5), (('0', '0'), ('0', '0')))	1
1431	((3, 5), (('0', '2'), ('1', '1')))	aT
1432	((3, 5), (('1', '0'), ('1', '0')))	1
1433	((3, 5), (('2', '1'), ('1', '1')))	1
1434	((3, 5), (('2', '0'), ('0', '0')))	1
1435	((3, 5), (('0', '0'), ('0', '1')))	1
1436	((3, 5), (('1', '1'), ('1', '0')))	1
1437	((3, 5), (('1', '0'), ('1', '1')))	1
1438	((3, 5), (('2', '0'), ('0', '1')))	1
1439	((3, 5), (('1', '2'), ('0', '0')))	1
1440	((3, 5), (('1', '1'), ('1', '1')))	1
1441	((3, 5), (('3', '0'), ('0', '0')))	1
1442	((3, 5), (('3', '1'), ('0', '0')))	1
1443	((3, 5), (('3', '0'), ('0', '1')))	1
1444	((3, 5), (('1', '2'), ('0', '1')))	1
1445	((3, 5), (('3', '1'), ('0', '1')))	1
1446	((3, 5), (('3', '2'), ('0', '0')))	1
1447	((3, 5), (('2', '2'), ('0', '0')))	1
1448	((3, 5), (('0', '1'), ('1', '0')))	1
1449	((3, 5), (('3', '2'), ('0', '1')))	1
1450	((3, 5), (('0', '1'), ('1', '1')))	1
1451	((3, 5), (('2', '2'), ('0', '1')))	1
1452	((3, 5), (('0', '0'), ('1', '0')))	1
1453	((3, 5), (('2', '1'), ('0', '0')))	1
1454	((3, 5), (('0', '2'), ('0', '0')))	1
1455	((3, 5), (('0', '2'), ('0', '1')))	1
1456	((3, 5), (('2', '0'), ('1', '0')))	1
1457	((3, 5), (('2', '1'), ('0', '1')))	1
1458	((3, 5), (('0', '0'), ('1', '1')))	1
1459	((3, 5), (('1', '0'), ('0', '0')))	1
1460	((3, 5), (('1', '1'), ('0', '0')))	1
1461	((3, 5), (('2', '0'), ('1', '1')))	1
1462	((3, 5), (('1', '0'), ('0', '1')))	1
1463	((3, 5), (('1', '2'), ('1', '0')))	2
1464	((3, 5), (('3', '0'), ('1', '0')))	aT
1465	((3, 5), (('1', '1'), ('0', '1')))	1
1466	((3, 5), (('3', '1'), ('1', '0')))	aT
1467	((3, 5), (('3', '0'), ('1', '1')))	aT
1468	((3, 5), (('1', '2'), ('1', '1')))	2
1469	((3, 5), (('3', '1'), ('1', '1')))	aT
1470	((3, 6), 'sink')	0
1471	((3, 6), (('3', '2'), ('1', '0')))	aT
1472	((3, 6), (('2', '2'), ('1', '0')))	aT
1473	((3, 6), (('3', '2'), ('1', '1')))	aT
1474	((3, 6), (('0', '1'), ('0', '0')))	0
1475	((3, 6), (('0', '1'), ('0', '1')))	0
1476	((3, 6), (('2', '2'), ('1', '1')))	aT
1477	((3, 6), (('0', '2'), ('1', '0')))	aT
1478	((3, 6), (('2', '1'), ('1', '0')))	0
1479	((3, 6), (('0', '0'), ('0', '0')))	0
1480	((3, 6), (('0', '2'), ('1', '1')))	aT
1481	((3, 6), (('1', '0'), ('1', '0')))	0
1482	((3, 6), (('2', '1'), ('1', '1')))	0
1483	((3, 6), (('2', '0'), ('0', '0')))	0
1484	((3, 6), (('0', '0'), ('0', '1')))	0
1485	((3, 6), (('1', '1'), ('1', '0')))	0
1486	((3, 6), (('1', '0'), ('1', '1')))	0
1487	((3, 6), (('2', '0'), ('0', '1')))	0
1488	((3, 6), (('1', '2'), ('0', '0')))	0
1489	((3, 6), (('1', '1'), ('1', '1')))	0
1490	((3, 6), (('3', '0'), ('0', '0')))	0
1491	((3, 6), (('3', '1'), ('0', '0')))	0
1492	((3, 6), (('3', '0'), ('0', '1')))	aT
1493	((3, 6), (('1', '2'), ('0', '1')))	aT
1494	((3, 6), (('3', '1'), ('0', '1')))	aT
1495	((3, 6), (('3', '2'), ('0', '0')))	0
1496	((3, 6), (('2', '2'), ('0', '0')))	0
1497	((3, 6), (('0', '1'), ('1', '0')))	0
1498	((3, 6), (('3', '2'), ('0', '1')))	aT
1499	((3, 6), (('0', '1'), ('1', '1')))	0
1500	((3, 6), (('2', '2'), ('0', '1')))	aT
1501	((3, 6), (('0', '0'), ('1', '0')))	0
1502	((3, 6), (('2', '1'), ('0', '0')))	0
1503	((3, 6), (('0', '2'), ('0', '0')))	0
1504	((3, 6), (('0', '2'), ('0', '1')))	aT
1505	((3, 6), (('2', '0'), ('1', '0')))	0
1506	((3, 6), (('2', '1'), ('0', '1')))	0
1507	((3, 6), (('0', '0'), ('1', '1')))	0
1508	((3, 6), (('1', '0'), ('0', '0')))	0
1509	((3, 6), (('1', '1'), ('0', '0')))	0
1510	((3, 6), (('2', '0'), ('1', '1')))	0
1511	((3, 6), (('1', '0'), ('0', '1')))	0
1512	((3, 6), (('1', '2'), ('1', '0')))	aT
1513	((3, 6), (('3', '0'), ('1', '0')))	aT
1514	((3, 6), (('1', '1'), ('0', '1')))	0
1515	((3, 6), (('3', '1'), ('1', '0')))	aT
1516	((3, 6), (('3', '0'), ('1', '1')))	aT
1517	((3, 6), (('1', '2'), ('1', '1')))	aT
1518	((3, 6), (('3', '1'), ('1', '1')))	aT
1519	((3, 7), 'sink')	0
1520	((3, 7), (('3', '2'), ('1', '0')))	aT
1521	((3, 7), (('2', '2'), ('1', '0')))	aT
1522	((3, 7), (('3', '2'), ('1', '1')))	aT
1523	((3, 7), (('0', '1'), ('0', '0')))	0
1524	((3, 7), (('0', '1'), ('0', '1')))	0
1525	((3, 7), (('2', '2'), ('1', '1')))	aT
1526	((3, 7), (('0', '2'), ('1', '0')))	aT
1527	((3, 7), (('2', '1'), ('1', '0')))	0
1528	((3, 7), (('0', '0'), ('0', '0')))	0
1529	((3, 7), (('0', '2'), ('1', '1')))	aT
1530	((3, 7), (('1', '0'), ('1', '0')))	0
