	State	Action
1453	((5, 6), ('0', '4'))	2
1454	((5, 6), ('0', '0'))	2
1455	((5, 6), 'sink')	0
1456	((5, 6), ('4', '4'))	0
1457	((5, 7), ('0', '5'))	1
1458	((5, 7), ('4', '0'))	0
1459	((5, 7), ('2', '0'))	1
1460	((5, 7), ('3', '4'))	1
1461	((5, 7), ('2', '4'))	1
1462	((5, 7), ('3', '0'))	1
1463	((5, 7), ('4', '5'))	0
1464	((5, 7), ('0', '3'))	1
1465	((5, 7), ('1', '1'))	1
1466	((5, 7), ('3', '5'))	aT
1467	((5, 7), ('2', '5'))	1
1468	((5, 7), ('4', '3'))	0
1469	((5, 7), ('1', '2'))	1
1470	((5, 7), ('2', '3'))	1
1471	((5, 7), ('3', '3'))	1
1472	((5, 7), ('0', '1'))	1
1473	((5, 7), ('1', '0'))	1
1474	((5, 7), ('1', '4'))	1
1475	((5, 7), ('0', '2'))	1
1476	((5, 7), ('4', '1'))	0
1477	((5, 7), ('4', '2'))	0
1478	((5, 7), ('1', '5'))	1
1479	((5, 7), ('3', '1'))	1
1480	((5, 7), ('2', '1'))	1
1481	((5, 7), ('2', '2'))	1
1482	((5, 7), ('3', '2'))	1
1483	((5, 7), ('1', '3'))	1
1484	((5, 7), ('0', '4'))	1
1485	((5, 7), ('0', '0'))	1
1486	((5, 7), 'sink')	0
1487	((5, 7), ('4', '4'))	0
1488	((6, 0), ('0', '5'))	3
1489	((6, 0), ('4', '0'))	0
1490	((6, 0), ('2', '0'))	3
1491	((6, 0), ('3', '4'))	3
1492	((6, 0), ('2', '4'))	3
1493	((6, 0), ('3', '0'))	3
1494	((6, 0), ('4', '5'))	0
1495	((6, 0), ('0', '3'))	3
1496	((6, 0), ('1', '1'))	3
1497	((6, 0), ('3', '5'))	aT
1498	((6, 0), ('2', '5'))	3
1499	((6, 0), ('4', '3'))	0
1500	((6, 0), ('1', '2'))	3
1501	((6, 0), ('2', '3'))	3
1502	((6, 0), ('3', '3'))	3
1503	((6, 0), ('0', '1'))	3
1504	((6, 0), ('1', '0'))	3
1505	((6, 0), ('1', '4'))	3
1506	((6, 0), ('0', '2'))	3
1507	((6, 0), ('4', '1'))	0
1508	((6, 0), ('4', '2'))	0
1509	((6, 0), ('1', '5'))	3
1510	((6, 0), ('3', '1'))	3
1511	((6, 0), ('2', '1'))	3
1512	((6, 0), ('2', '2'))	3
1513	((6, 0), ('3', '2'))	3
1514	((6, 0), ('1', '3'))	3
1515	((6, 0), ('0', '4'))	3
1516	((6, 0), ('0', '0'))	3
1517	((6, 0), 'sink')	0
1518	((6, 0), ('4', '4'))	0
1519	((6, 1), ('0', '5'))	3
1520	((6, 1), ('4', '0'))	0
1521	((6, 1), ('2', '0'))	3
1522	((6, 1), ('3', '4'))	3
1523	((6, 1), ('2', '4'))	3
1524	((6, 1), ('3', '0'))	3
1525	((6, 1), ('4', '5'))	0
1526	((6, 1), ('0', '3'))	3
1527	((6, 1), ('1', '1'))	3
1528	((6, 1), ('3', '5'))	aT
1529	((6, 1), ('2', '5'))	3
1530	((6, 1), ('4', '3'))	0
1531	((6, 1), ('1', '2'))	3
1532	((6, 1), ('2', '3'))	3
1533	((6, 1), ('3', '3'))	3
1534	((6, 1), ('0', '1'))	3
1535	((6, 1), ('1', '0'))	3
1536	((6, 1), ('1', '4'))	3
1537	((6, 1), ('0', '2'))	3
1538	((6, 1), ('4', '1'))	0
1539	((6, 1), ('4', '2'))	0
1540	((6, 1), ('1', '5'))	3
1541	((6, 1), ('3', '1'))	3
1542	((6, 1), ('2', '1'))	3
1543	((6, 1), ('2', '2'))	3
1544	((6, 1), ('3', '2'))	3
1545	((6, 1), ('1', '3'))	3
1546	((6, 1), ('0', '4'))	3
1547	((6, 1), ('0', '0'))	3
1548	((6, 1), 'sink')	0
1549	((6, 1), ('4', '4'))	0
1550	((6, 2), ('0', '5'))	3
1551	((6, 2), ('4', '0'))	0
1552	((6, 2), ('2', '0'))	3
1553	((6, 2), ('3', '4'))	3
1554	((6, 2), ('2', '4'))	3
1555	((6, 2), ('3', '0'))	3
1556	((6, 2), ('4', '5'))	0
1557	((6, 2), ('0', '3'))	3
1558	((6, 2), ('1', '1'))	3
1559	((6, 2), ('3', '5'))	aT
1560	((6, 2), ('2', '5'))	3
1561	((6, 2), ('4', '3'))	0
1562	((6, 2), ('1', '2'))	3
1563	((6, 2), ('2', '3'))	3
1564	((6, 2), ('3', '3'))	3
1565	((6, 2), ('0', '1'))	3
1566	((6, 2), ('1', '0'))	3
1567	((6, 2), ('1', '4'))	3
1568	((6, 2), ('0', '2'))	3
1569	((6, 2), ('4', '1'))	0
1570	((6, 2), ('4', '2'))	0
1571	((6, 2), ('1', '5'))	3
1572	((6, 2), ('3', '1'))	3
1573	((6, 2), ('2', '1'))	3
1574	((6, 2), ('2', '2'))	3
1575	((6, 2), ('3', '2'))	3
1576	((6, 2), ('1', '3'))	3
1577	((6, 2), ('0', '4'))	3
1578	((6, 2), ('0', '0'))	3
1579	((6, 2), 'sink')	0
1580	((6, 2), ('4', '4'))	0
1581	((6, 3), ('0', '5'))	2
1582	((6, 3), ('4', '0'))	0
1583	((6, 3), ('2', '0'))	3
1584	((6, 3), ('3', '4'))	3
1585	((6, 3), ('2', '4'))	3
1586	((6, 3), ('3', '0'))	3
1587	((6, 3), ('4', '5'))	0
1588	((6, 3), ('0', '3'))	2
1589	((6, 3), ('1', '1'))	3
1590	((6, 3), ('3', '5'))	aT
1591	((6, 3), ('2', '5'))	3
1592	((6, 3), ('4', '3'))	0
1593	((6, 3), ('1', '2'))	2
1594	((6, 3), ('2', '3'))	3
1595	((6, 3), ('3', '3'))	2
1596	((6, 3), ('0', '1'))	2
1597	((6, 3), ('1', '0'))	3
1598	((6, 3), ('1', '4'))	2
1599	((6, 3), ('0', '2'))	2
1600	((6, 3), ('4', '1'))	0
1601	((6, 3), ('4', '2'))	0
1602	((6, 3), ('1', '5'))	2
1603	((6, 3), ('3', '1'))	3
1604	((6, 3), ('2', '1'))	3
1605	((6, 3), ('2', '2'))	3
1606	((6, 3), ('3', '2'))	2
1607	((6, 3), ('1', '3'))	2
1608	((6, 3), ('0', '4'))	2
1609	((6, 3), ('0', '0'))	2
1610	((6, 3), 'sink')	0
1611	((6, 3), ('4', '4'))	0
1612	((6, 4), ('0', '5'))	0
1613	((6, 4), ('4', '0'))	0
1614	((6, 4), ('2', '0'))	0
1615	((6, 4), ('3', '4'))	0
1616	((6, 4), ('2', '4'))	0
1617	((6, 4), ('3', '0'))	0
1618	((6, 4), ('4', '5'))	0
1619	((6, 4), ('0', '3'))	0
1620	((6, 4), ('1', '1'))	0
1621	((6, 4), ('3', '5'))	aT
1622	((6, 4), ('2', '5'))	0
1623	((6, 4), ('4', '3'))	0
1624	((6, 4), ('1', '2'))	0
1625	((6, 4), ('2', '3'))	0
1626	((6, 4), ('3', '3'))	0
1627	((6, 4), ('0', '1'))	0
1628	((6, 4), ('1', '0'))	0
1629	((6, 4), ('1', '4'))	0
1630	((6, 4), ('0', '2'))	0
1631	((6, 4), ('4', '1'))	0
1632	((6, 4), ('4', '2'))	0
1633	((6, 4), ('1', '5'))	0
1634	((6, 4), ('3', '1'))	0
1635	((6, 4), ('2', '1'))	0
1636	((6, 4), ('2', '2'))	0
1637	((6, 4), ('3', '2'))	0
1638	((6, 4), ('1', '3'))	0
1639	((6, 4), ('0', '4'))	0
1640	((6, 4), ('0', '0'))	0
1641	((6, 4), 'sink')	0
1642	((6, 4), ('4', '4'))	0
1643	((6, 5), ('0', '5'))	3
1644	((6, 5), ('4', '0'))	0
1645	((6, 5), ('2', '0'))	3
1646	((6, 5), ('3', '4'))	3
1647	((6, 5), ('2', '4'))	3
1648	((6, 5), ('3', '0'))	3
1649	((6, 5), ('4', '5'))	0
1650	((6, 5), ('0', '3'))	3
1651	((6, 5), ('1', '1'))	3
1652	((6, 5), ('3', '5'))	aT
1653	((6, 5), ('2', '5'))	3
1654	((6, 5), ('4', '3'))	0
1655	((6, 5), ('1', '2'))	3
1656	((6, 5), ('2', '3'))	3
1657	((6, 5), ('3', '3'))	3
1658	((6, 5), ('0', '1'))	3
1659	((6, 5), ('1', '0'))	3
1660	((6, 5), ('1', '4'))	3
1661	((6, 5), ('0', '2'))	3
1662	((6, 5), ('4', '1'))	0
1663	((6, 5), ('4', '2'))	0
1664	((6, 5), ('1', '5'))	3
1665	((6, 5), ('3', '1'))	3
1666	((6, 5), ('2', '1'))	3
1667	((6, 5), ('2', '2'))	3
1668	((6, 5), ('3', '2'))	3
1669	((6, 5), ('1', '3'))	3
1670	((6, 5), ('0', '4'))	3
1671	((6, 5), ('0', '0'))	3
1672	((6, 5), 'sink')	0
1673	((6, 5), ('4', '4'))	0
1674	((6, 6), ('0', '5'))	2
1675	((6, 6), ('4', '0'))	0
1676	((6, 6), ('2', '0'))	2
1677	((6, 6), ('3', '4'))	2
1678	((6, 6), ('2', '4'))	2
1679	((6, 6), ('3', '0'))	2
1680	((6, 6), ('4', '5'))	0
1681	((6, 6), ('0', '3'))	3
1682	((6, 6), ('1', '1'))	2
1683	((6, 6), ('3', '5'))	aT
1684	((6, 6), ('2', '5'))	3
1685	((6, 6), ('4', '3'))	0
1686	((6, 6), ('1', '2'))	3
1687	((6, 6), ('2', '3'))	3
1688	((6, 6), ('3', '3'))	2
1689	((6, 6), ('0', '1'))	3
1690	((6, 6), ('1', '0'))	2
1691	((6, 6), ('1', '4'))	2
1692	((6, 6), ('0', '2'))	3
1693	((6, 6), ('4', '1'))	0
1694	((6, 6), ('4', '2'))	0
1695	((6, 6), ('1', '5'))	3
1696	((6, 6), ('3', '1'))	2
1697	((6, 6), ('2', '1'))	2
1698	((6, 6), ('2', '2'))	3
1699	((6, 6), ('3', '2'))	3
1700	((6, 6), ('1', '3'))	2
1701	((6, 6), ('0', '4'))	3
1702	((6, 6), ('0', '0'))	3
1703	((6, 6), 'sink')	0
1704	((6, 6), ('4', '4'))	0
1705	((6, 7), ('0', '5'))	2
1706	((6, 7), ('4', '0'))	0
1707	((6, 7), ('2', '0'))	2
1708	((6, 7), ('3', '4'))	2
1709	((6, 7), ('2', '4'))	2
1710	((6, 7), ('3', '0'))	2
1711	((6, 7), ('4', '5'))	0
1712	((6, 7), ('0', '3'))	2
1713	((6, 7), ('1', '1'))	2
1714	((6, 7), ('3', '5'))	aT
1715	((6, 7), ('2', '5'))	2
1716	((6, 7), ('4', '3'))	0
1717	((6, 7), ('1', '2'))	2
1718	((6, 7), ('2', '3'))	2
1719	((6, 7), ('3', '3'))	2
1720	((6, 7), ('0', '1'))	2
1721	((6, 7), ('1', '0'))	2
1722	((6, 7), ('1', '4'))	2
1723	((6, 7), ('0', '2'))	2
1724	((6, 7), ('4', '1'))	0
1725	((6, 7), ('4', '2'))	0
1726	((6, 7), ('1', '5'))	2
1727	((6, 7), ('3', '1'))	2
1728	((6, 7), ('2', '1'))	2
1729	((6, 7), ('2', '2'))	2
1730	((6, 7), ('3', '2'))	2
1731	((6, 7), ('1', '3'))	2
1732	((6, 7), ('0', '4'))	2
1733	((6, 7), ('0', '0'))	2
1734	((6, 7), 'sink')	0
1735	((6, 7), ('4', '4'))	0
1736	((7, 0), ('0', '5'))	2
1737	((7, 0), ('4', '0'))	0
1738	((7, 0), ('2', '0'))	2
1739	((7, 0), ('3', '4'))	2
1740	((7, 0), ('2', '4'))	2
1741	((7, 0), ('3', '0'))	2
1742	((7, 0), ('4', '5'))	0
1743	((7, 0), ('0', '3'))	2
1744	((7, 0), ('1', '1'))	2
1745	((7, 0), ('3', '5'))	aT
1746	((7, 0), ('2', '5'))	2
1747	((7, 0), ('4', '3'))	0
1748	((7, 0), ('1', '2'))	2
1749	((7, 0), ('2', '3'))	2
1750	((7, 0), ('3', '3'))	2
1751	((7, 0), ('0', '1'))	2
1752	((7, 0), ('1', '0'))	2
1753	((7, 0), ('1', '4'))	2
1754	((7, 0), ('0', '2'))	2
1755	((7, 0), ('4', '1'))	0
1756	((7, 0), ('4', '2'))	0
1757	((7, 0), ('1', '5'))	2
1758	((7, 0), ('3', '1'))	2
1759	((7, 0), ('2', '1'))	2
1760	((7, 0), ('2', '2'))	2
1761	((7, 0), ('3', '2'))	2
1762	((7, 0), ('1', '3'))	2
1763	((7, 0), ('0', '4'))	2
1764	((7, 0), ('0', '0'))	2
1765	((7, 0), 'sink')	0
1766	((7, 0), ('4', '4'))	0
1767	((7, 1), ('0', '5'))	0
1768	((7, 1), ('4', '0'))	0
1769	((7, 1), ('2', '0'))	0
1770	((7, 1), ('3', '4'))	0
1771	((7, 1), ('2', '4'))	0
1772	((7, 1), ('3', '0'))	0
1773	((7, 1), ('4', '5'))	0
1774	((7, 1), ('0', '3'))	0
1775	((7, 1), ('1', '1'))	0
1776	((7, 1), ('3', '5'))	aT
1777	((7, 1), ('2', '5'))	0
1778	((7, 1), ('4', '3'))	0
1779	((7, 1), ('1', '2'))	0
1780	((7, 1), ('2', '3'))	0
1781	((7, 1), ('3', '3'))	0
1782	((7, 1), ('0', '1'))	0
1783	((7, 1), ('1', '0'))	0
1784	((7, 1), ('1', '4'))	0
1785	((7, 1), ('0', '2'))	0
1786	((7, 1), ('4', '1'))	0
1787	((7, 1), ('4', '2'))	0
1788	((7, 1), ('1', '5'))	0
1789	((7, 1), ('3', '1'))	0
1790	((7, 1), ('2', '1'))	0
1791	((7, 1), ('2', '2'))	0
1792	((7, 1), ('3', '2'))	0
1793	((7, 1), ('1', '3'))	0
1794	((7, 1), ('0', '4'))	0
1795	((7, 1), ('0', '0'))	0
1796	((7, 1), 'sink')	0
1797	((7, 1), ('4', '4'))	0
1798	((7, 2), ('0', '5'))	0
1799	((7, 2), ('4', '0'))	0
1800	((7, 2), ('2', '0'))	0
1801	((7, 2), ('3', '4'))	0
1802	((7, 2), ('2', '4'))	0
1803	((7, 2), ('3', '0'))	0
1804	((7, 2), ('4', '5'))	0
1805	((7, 2), ('0', '3'))	0
1806	((7, 2), ('1', '1'))	0
1807	((7, 2), ('3', '5'))	aT
1808	((7, 2), ('2', '5'))	0
1809	((7, 2), ('4', '3'))	0
1810	((7, 2), ('1', '2'))	0
1811	((7, 2), ('2', '3'))	0
1812	((7, 2), ('3', '3'))	0
1813	((7, 2), ('0', '1'))	0
1814	((7, 2), ('1', '0'))	0
1815	((7, 2), ('1', '4'))	0
1816	((7, 2), ('0', '2'))	0
1817	((7, 2), ('4', '1'))	0
1818	((7, 2), ('4', '2'))	0
1819	((7, 2), ('1', '5'))	0
1820	((7, 2), ('3', '1'))	0
1821	((7, 2), ('2', '1'))	0
1822	((7, 2), ('2', '2'))	0
1823	((7, 2), ('3', '2'))	0
1824	((7, 2), ('1', '3'))	0
1825	((7, 2), ('0', '4'))	0
1826	((7, 2), ('0', '0'))	0
1827	((7, 2), 'sink')	0
1828	((7, 2), ('4', '4'))	0
1829	((7, 3), ('0', '5'))	3
1830	((7, 3), ('4', '0'))	0
1831	((7, 3), ('2', '0'))	3
1832	((7, 3), ('3', '4'))	3
1833	((7, 3), ('2', '4'))	3
1834	((7, 3), ('3', '0'))	3
1835	((7, 3), ('4', '5'))	0
1836	((7, 3), ('0', '3'))	3
1837	((7, 3), ('1', '1'))	3
1838	((7, 3), ('3', '5'))	aT
1839	((7, 3), ('2', '5'))	3
1840	((7, 3), ('4', '3'))	0
1841	((7, 3), ('1', '2'))	3
1842	((7, 3), ('2', '3'))	3
1843	((7, 3), ('3', '3'))	3
1844	((7, 3), ('0', '1'))	3
1845	((7, 3), ('1', '0'))	3
1846	((7, 3), ('1', '4'))	3
1847	((7, 3), ('0', '2'))	3
1848	((7, 3), ('4', '1'))	0
1849	((7, 3), ('4', '2'))	0
1850	((7, 3), ('1', '5'))	3
1851	((7, 3), ('3', '1'))	3
1852	((7, 3), ('2', '1'))	3
1853	((7, 3), ('2', '2'))	3
1854	((7, 3), ('3', '2'))	3
1855	((7, 3), ('1', '3'))	3
1856	((7, 3), ('0', '4'))	3
1857	((7, 3), ('0', '0'))	3
1858	((7, 3), 'sink')	0
1859	((7, 3), ('4', '4'))	0
1860	((7, 4), ('0', '5'))	0
1861	((7, 4), ('4', '0'))	0
1862	((7, 4), ('2', '0'))	0
1863	((7, 4), ('3', '4'))	0
1864	((7, 4), ('2', '4'))	0
1865	((7, 4), ('3', '0'))	0
1866	((7, 4), ('4', '5'))	0
1867	((7, 4), ('0', '3'))	0
1868	((7, 4), ('1', '1'))	0
1869	((7, 4), ('3', '5'))	aT
1870	((7, 4), ('2', '5'))	0
1871	((7, 4), ('4', '3'))	0
1872	((7, 4), ('1', '2'))	0
1873	((7, 4), ('2', '3'))	0
1874	((7, 4), ('3', '3'))	0
1875	((7, 4), ('0', '1'))	0
1876	((7, 4), ('1', '0'))	0
1877	((7, 4), ('1', '4'))	0
1878	((7, 4), ('0', '2'))	0
1879	((7, 4), ('4', '1'))	0
1880	((7, 4), ('4', '2'))	0
1881	((7, 4), ('1', '5'))	0
1882	((7, 4), ('3', '1'))	0
1883	((7, 4), ('2', '1'))	0
1884	((7, 4), ('2', '2'))	0
1885	((7, 4), ('3', '2'))	0
1886	((7, 4), ('1', '3'))	0
1887	((7, 4), ('0', '4'))	0
1888	((7, 4), ('0', '0'))	0
1889	((7, 4), 'sink')	0
1890	((7, 4), ('4', '4'))	0
1891	((7, 5), ('0', '5'))	0
1892	((7, 5), ('4', '0'))	0
1893	((7, 5), ('2', '0'))	0
1894	((7, 5), ('3', '4'))	0
1895	((7, 5), ('2', '4'))	0
1896	((7, 5), ('3', '0'))	0
1897	((7, 5), ('4', '5'))	0
1898	((7, 5), ('0', '3'))	0
1899	((7, 5), ('1', '1'))	0
1900	((7, 5), ('3', '5'))	aT
1901	((7, 5), ('2', '5'))	0
1902	((7, 5), ('4', '3'))	0
1903	((7, 5), ('1', '2'))	0
1904	((7, 5), ('2', '3'))	0
1905	((7, 5), ('3', '3'))	0
1906	((7, 5), ('0', '1'))	0
1907	((7, 5), ('1', '0'))	0
1908	((7, 5), ('1', '4'))	0
1909	((7, 5), ('0', '2'))	0
1910	((7, 5), ('4', '1'))	0
1911	((7, 5), ('4', '2'))	0
1912	((7, 5), ('1', '5'))	0
1913	((7, 5), ('3', '1'))	0
1914	((7, 5), ('2', '1'))	0
1915	((7, 5), ('2', '2'))	0
1916	((7, 5), ('3', '2'))	0
1917	((7, 5), ('1', '3'))	0
1918	((7, 5), ('0', '4'))	0
1919	((7, 5), ('0', '0'))	0
1920	((7, 5), 'sink')	0
1921	((7, 5), ('4', '4'))	0
1922	((7, 6), ('0', '5'))	3
1923	((7, 6), ('4', '0'))	0
1924	((7, 6), ('2', '0'))	3
1925	((7, 6), ('3', '4'))	3
1926	((7, 6), ('2', '4'))	3
1927	((7, 6), ('3', '0'))	3
1928	((7, 6), ('4', '5'))	0
1929	((7, 6), ('0', '3'))	3
1930	((7, 6), ('1', '1'))	3
1931	((7, 6), ('3', '5'))	aT
1932	((7, 6), ('2', '5'))	3
1933	((7, 6), ('4', '3'))	0
1934	((7, 6), ('1', '2'))	3
1935	((7, 6), ('2', '3'))	3
1936	((7, 6), ('3', '3'))	3
1937	((7, 6), ('0', '1'))	3
1938	((7, 6), ('1', '0'))	3
1939	((7, 6), ('1', '4'))	3
1940	((7, 6), ('0', '2'))	3
1941	((7, 6), ('4', '1'))	0
1942	((7, 6), ('4', '2'))	0
1943	((7, 6), ('1', '5'))	3
1944	((7, 6), ('3', '1'))	3
1945	((7, 6), ('2', '1'))	3
1946	((7, 6), ('2', '2'))	3
1947	((7, 6), ('3', '2'))	3
1948	((7, 6), ('1', '3'))	3
1949	((7, 6), ('0', '4'))	3
1950	((7, 6), ('0', '0'))	3
1951	((7, 6), 'sink')	0
1952	((7, 6), ('4', '4'))	0
1953	((7, 7), ('0', '5'))	2
1954	((7, 7), ('4', '0'))	0
1955	((7, 7), ('2', '0'))	2
1956	((7, 7), ('3', '4'))	2
1957	((7, 7), ('2', '4'))	2
1958	((7, 7), ('3', '0'))	2
1959	((7, 7), ('4', '5'))	0
1960	((7, 7), ('0', '3'))	3
1961	((7, 7), ('1', '1'))	2
1962	((7, 7), ('3', '5'))	aT
1963	((7, 7), ('2', '5'))	3
1964	((7, 7), ('4', '3'))	0
1965	((7, 7), ('1', '2'))	3
1966	((7, 7), ('2', '3'))	3
1967	((7, 7), ('3', '3'))	2
1968	((7, 7), ('0', '1'))	3
1969	((7, 7), ('1', '0'))	2
1970	((7, 7), ('1', '4'))	2
1971	((7, 7), ('0', '2'))	3
1972	((7, 7), ('4', '1'))	0
1973	((7, 7), ('4', '2'))	0
1974	((7, 7), ('1', '5'))	3
1975	((7, 7), ('3', '1'))	3
1976	((7, 7), ('2', '1'))	3
1977	((7, 7), ('2', '2'))	3
1978	((7, 7), ('3', '2'))	3
1979	((7, 7), ('1', '3'))	2
1980	((7, 7), ('0', '4'))	3
1981	((7, 7), ('0', '0'))	3
1982	((7, 7), 'sink')	0
1983	((7, 7), ('4', '4'))	0
1984	('sT', ('0', '5'))	0
1985	('sT', ('4', '0'))	0
1986	('sT', ('2', '0'))	0
1987	('sT', ('3', '4'))	0
1988	('sT', ('2', '4'))	0
1989	('sT', ('3', '0'))	0
1990	('sT', ('4', '5'))	0
1991	('sT', ('0', '3'))	0
1992	('sT', ('1', '1'))	0
1993	('sT', ('3', '5'))	aT
1994	('sT', ('2', '5'))	0
1995	('sT', ('4', '3'))	0
1996	('sT', ('1', '2'))	0
1997	('sT', ('2', '3'))	0
1998	('sT', ('3', '3'))	0
1999	('sT', ('0', '1'))	0
2000	('sT', ('1', '0'))	0
2001	('sT', ('1', '4'))	0
2002	('sT', ('0', '2'))	0
2003	('sT', ('4', '1'))	0
2004	('sT', ('4', '2'))	0
2005	('sT', ('1', '5'))	0
2006	('sT', ('3', '1'))	0
2007	('sT', ('2', '1'))	0
2008	('sT', ('2', '2'))	0
2009	('sT', ('3', '2'))	0
2010	('sT', ('1', '3'))	0
2011	('sT', ('0', '4'))	0
2012	('sT', ('0', '0'))	0
2013	('sT', 'sink')	0
2014	('sT', ('4', '4'))	0
